aics_Processing,centerDeltaT,PhysicalSizeY,PhysicalSizeX,aics_xTile,aics_PhysicalSizeY,aics_PhysicalSizeX,aics_Model,aics_PhysicalSizeXUnit,centerExposureTime,aics_yTile,aics_SampleName,centerPositionY,centerPositionX,centerPositionZ,Type,aics_experiment,Name,centerTheC,DimensionOrder,centerPositionZUnit,aics_SampleType,aics_PixelType,aics_cameraID,ID,aics_Type,centerTheT,PhysicalSizeXUnit,centerPositionXUnit,PhysicalSizeYUnit,aics_Manufacturer,AcquisitionDate,BigEndian,aics_filePath,aics_SizeX,aics_SizeY,aics_imageObjectPosY,aics_imageObjectPosX,aics_imageObjectPosZ,centerExposureTimeUnit,aics_barcode,aics_well,aics_PhysicalSizeYUnit,SizeX,SizeY,SizeZ,Interleaved,aics_imageAbsPosY,aics_imageAbsPosX,aics_imageAbsPosZ,SignificantBits
,,,,1,6.5,6.5,,mum,,0,,,,,,ImageFindWellCenter_10x.czexp,,,,,,np.int32,sCMOS_mCherry,,sCMOS,,,,,Hamamatsu,,,D:\Winfried\Production\Daily\2017_1_17\References/WellEdge_B3_1_0.czi,1024,1024,,,,,3500000425,B3,mum,,,,,11321.375,21703.282,8558.93,
,,,,0,6.5,6.5,,mum,,1,,,,,,ImageFindWellCenter_10x.czexp,,,,,,np.int32,sCMOS_mCherry,,sCMOS,,,,,Hamamatsu,,,D:\Winfried\Production\Daily\2017_1_17\References/WellEdge_B3_0_1.czi,1024,1024,,,,,3500000425,B3,mum,,,,,8254.375,18636.282,8558.93,
,,,,0,6.5,6.5,,mum,,-1,,,,,,ImageFindWellCenter_10x.czexp,,,,,,np.int32,sCMOS_mCherry,,sCMOS,,,,,Hamamatsu,,,D:\Winfried\Production\Daily\2017_1_17\References/WellEdge_B3_0_-1.czi,1024,1024,,,,,3500000425,B3,mum,,,,,14388.375,18636.282,8558.93,
,,,,-1,6.5,6.5,,mum,,0,,,,,,ImageFindWellCenter_10x.czexp,,,,,,np.int32,sCMOS_mCherry,,sCMOS,,,,,Hamamatsu,,,D:\Winfried\Production\Daily\2017_1_17\References/WellEdge_B11_-1_0.czi,1024,1024,,,,,3500000425,B11,mum,,,,,11278.421,87563.635,8565.67,
,,,,1,6.5,6.5,,mum,,0,,,,,,ImageFindWellCenter_10x.czexp,,,,,,np.int32,sCMOS_mCherry,,sCMOS,,,,,Hamamatsu,,,D:\Winfried\Production\Daily\2017_1_17\References/WellEdge_B11_1_0.czi,1024,1024,,,,,3500000425,B11,mum,,,,,11278.421,93697.635,8565.67,
,,,,0,6.5,6.5,,mum,,1,,,,,,ImageFindWellCenter_10x.czexp,,,,,,np.int32,sCMOS_mCherry,,sCMOS,,,,,Hamamatsu,,,D:\Winfried\Production\Daily\2017_1_17\References/WellEdge_B11_0_1.czi,1024,1024,,,,,3500000425,B11,mum,,,,,8211.421,90630.635,8565.67,
,,,,0,6.5,6.5,,mum,,-1,,,,,,ImageFindWellCenter_10x.czexp,,,,,,np.int32,sCMOS_mCherry,,sCMOS,,,,,Hamamatsu,,,D:\Winfried\Production\Daily\2017_1_17\References/WellEdge_B11_0_-1.czi,1024,1024,,,,,3500000425,B11,mum,,,,,14345.421,90630.635,8565.67,
,,,,-1,6.5,6.5,,mum,,0,,,,,,ImageFindWellCenter_10x.czexp,,,,,,np.int32,sCMOS_mCherry,,sCMOS,,,,,Hamamatsu,,,D:\Winfried\Production\Daily\2017_1_17\References/WellEdge_G10_-1_0.czi,1024,1024,,,,,3500000425,G10,mum,,,,,56275.0,78560.0,8268.03,
,,,,1,6.5,6.5,,mum,,0,,,,,,ImageFindWellCenter_10x.czexp,,,,,,np.int32,sCMOS_mCherry,,sCMOS,,,,,Hamamatsu,,,D:\Winfried\Production\Daily\2017_1_17\References/WellEdge_G10_1_0.czi,1024,1024,,,,,3500000425,G10,mum,,,,,56275.0,84694.0,8268.03,
,,,,0,6.5,6.5,,mum,,1,,,,,,ImageFindWellCenter_10x.czexp,,,,,,np.int32,sCMOS_mCherry,,sCMOS,,,,,Hamamatsu,,,D:\Winfried\Production\Daily\2017_1_17\References/WellEdge_G10_0_1.czi,1024,1024,,,,,3500000425,G10,mum,,,,,53208.0,81627.0,8268.03,
,,,,0,6.5,6.5,,mum,,-1,,,,,,ImageFindWellCenter_10x.czexp,,,,,,np.int32,sCMOS_mCherry,,sCMOS,,,,,Hamamatsu,,,D:\Winfried\Production\Daily\2017_1_17\References/WellEdge_G10_0_-1.czi,1024,1024,,,,,3500000425,G10,mum,,,,,59342.0,81627.0,8268.03,
,,,,,6.5,6.5,,mum,,,D7_0002,,,,,ScanColonies.czexp,,,,,colony,np.int32,sCMOS_mCherry,,sCMOS,,,,,Hamamatsu,,,D:\Winfried\Production\Daily\2017_1_17\Colonies\D7_0002_x0_y0_z0.czi,1024,1024,,,,,3500000425,D7,mum,,,,,26577.923,54841.53,8475.609,
,,,,,6.5,6.5,,mum,,,D7_0003,,,,,ScanColonies.czexp,,,,,colony,np.int32,sCMOS_mCherry,,sCMOS,,,,,Hamamatsu,,,D:\Winfried\Production\Daily\2017_1_17\Colonies\D7_0003_x0_y0_z0.czi,1024,1024,,,,,3500000425,D7,mum,,,,,26601.248,55253.451,8475.492,
,,,,,6.5,6.5,,mum,,,D7_0006,,,,,ScanColonies.czexp,,,,,colony,np.int32,sCMOS_mCherry,,sCMOS,,,,,Hamamatsu,,,D:\Winfried\Production\Daily\2017_1_17\Colonies\D7_0006_x0_y0_z0.czi,1024,1024,,,,,3500000425,D7,mum,,,,,26992.431,53177.104,8472.729,
,,,,,6.5,6.5,,mum,,,D7_0007,,,,,ScanColonies.czexp,,,,,colony,np.int32,sCMOS_mCherry,,sCMOS,,,,,Hamamatsu,,,D:\Winfried\Production\Daily\2017_1_17\Colonies\D7_0007_x0_y0_z0.czi,1024,1024,,,,,3500000425,D7,mum,,,,,27263.901,56316.57,8471.218,
,,,,,6.5,6.5,,mum,,,D7_0009,,,,,ScanColonies.czexp,,,,,colony,np.int32,sCMOS_mCherry,,sCMOS,,,,,Hamamatsu,,,D:\Winfried\Production\Daily\2017_1_17\Colonies\D7_0009_x0_y0_z0.czi,1024,1024,,,,,3500000425,D7,mum,,,,,27658.698,56747.873,8468.654,
,,,,,6.5,6.5,,mum,,,D7_0012,,,,,ScanColonies.czexp,,,,,colony,np.int32,sCMOS_mCherry,,sCMOS,,,,,Hamamatsu,,,D:\Winfried\Production\Daily\2017_1_17\Colonies\D7_0012_x0_y0_z0.czi,1024,1024,,,,,3500000425,D7,mum,,,,,27945.324,56604.296,8466.751,
,,,,,6.5,6.5,,mum,,,D7_0015,,,,,ScanColonies.czexp,,,,,colony,np.int32,sCMOS_mCherry,,sCMOS,,,,,Hamamatsu,,,D:\Winfried\Production\Daily\2017_1_17\Colonies\D7_0015_x0_y0_z0.czi,1024,1024,,,,,3500000425,D7,mum,,,,,28013.814,52664.561,8465.95,
,,,,,6.5,6.5,,mum,,,D7_0017,,,,,ScanColonies.czexp,,,,,colony,np.int32,sCMOS_mCherry,,sCMOS,,,,,Hamamatsu,,,D:\Winfried\Production\Daily\2017_1_17\Colonies\D7_0017_x0_y0_z0.czi,1024,1024,,,,,3500000425,D7,mum,,,,,28084.541,57030.846,8465.872,
,,,,,6.5,6.5,,mum,,,D7_0018,,,,,ScanColonies.czexp,,,,,colony,np.int32,sCMOS_mCherry,,sCMOS,,,,,Hamamatsu,,,D:\Winfried\Production\Daily\2017_1_17\Colonies\D7_0018_x0_y0_z0.czi,1024,1024,,,,,3500000425,D7,mum,,,,,28191.837,52287.207,8464.743,
,,,,,6.5,6.5,,mum,,,D7_0019,,,,,ScanColonies.czexp,,,,,colony,np.int32,sCMOS_mCherry,,sCMOS,,,,,Hamamatsu,,,D:\Winfried\Production\Daily\2017_1_17\Colonies\D7_0019_x0_y0_z0.czi,1024,1024,,,,,3500000425,D7,mum,,,,,28381.124,53074.569,8463.565,
,,,,,6.5,6.5,,mum,,,D7_0025,,,,,ScanColonies.czexp,,,,,colony,np.int32,sCMOS_mCherry,,sCMOS,,,,,Hamamatsu,,,D:\Winfried\Production\Daily\2017_1_17\Colonies\D7_0025_x0_y0_z0.czi,1024,1024,,,,,3500000425,D7,mum,,,,,28836.848,52542.563,8460.514,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,-1,6.5,6.5,,mum,,0,,,,,,ImageFindWellCenter_10x.czexp,,,,,,np.int32,sCMOS_mCherry,,sCMOS,,,,,Hamamatsu,,,D:\Winfried\Production\Daily\2017_1_17\References/WellEdge_B3_-1_0.czi,1024,1024,,,,,3500000425,B3,mum,,,,,11329.907,15574.327,8556.78,
,,,,1,6.5,6.5,,mum,,0,,,,,,ImageFindWellCenter_10x.czexp,,,,,,np.int32,sCMOS_mCherry,,sCMOS,,,,,Hamamatsu,,,D:\Winfried\Production\Daily\2017_1_17\References/WellEdge_B3_1_0.czi,1024,1024,,,,,3500000425,B3,mum,,,,,11329.907,21708.327,8556.78,
,,,,0,6.5,6.5,,mum,,1,,,,,,ImageFindWellCenter_10x.czexp,,,,,,np.int32,sCMOS_mCherry,,sCMOS,,,,,Hamamatsu,,,D:\Winfried\Production\Daily\2017_1_17\References/WellEdge_B3_0_1.czi,1024,1024,,,,,3500000425,B3,mum,,,,,8262.907,18641.327,8556.78,
,,,,0,6.5,6.5,,mum,,-1,,,,,,ImageFindWellCenter_10x.czexp,,,,,,np.int32,sCMOS_mCherry,,sCMOS,,,,,Hamamatsu,,,D:\Winfried\Production\Daily\2017_1_17\References/WellEdge_B3_0_-1.czi,1024,1024,,,,,3500000425,B3,mum,,,,,14396.907,18641.327,8556.78,
,,,,-1,6.5,6.5,,mum,,0,,,,,,ImageFindWellCenter_10x.czexp,,,,,,np.int32,sCMOS_mCherry,,sCMOS,,,,,Hamamatsu,,,D:\Winfried\Production\Daily\2017_1_17\References/WellEdge_B11_-1_0.czi,1024,1024,,,,,3500000425,B11,mum,,,,,11267.117,87565.313,8568.85,
,,,,1,6.5,6.5,,mum,,0,,,,,,ImageFindWellCenter_10x.czexp,,,,,,np.int32,sCMOS_mCherry,,sCMOS,,,,,Hamamatsu,,,D:\Winfried\Production\Daily\2017_1_17\References/WellEdge_B11_1_0.czi,1024,1024,,,,,3500000425,B11,mum,,,,,11267.117,93699.313,8568.85,
,,,,0,6.5,6.5,,mum,,1,,,,,,ImageFindWellCenter_10x.czexp,,,,,,np.int32,sCMOS_mCherry,,sCMOS,,,,,Hamamatsu,,,D:\Winfried\Production\Daily\2017_1_17\References/WellEdge_B11_0_1.czi,1024,1024,,,,,3500000425,B11,mum,,,,,8200.117,90632.313,8568.85,
,,,,0,6.5,6.5,,mum,,-1,,,,,,ImageFindWellCenter_10x.czexp,,,,,,np.int32,sCMOS_mCherry,,sCMOS,,,,,Hamamatsu,,,D:\Winfried\Production\Daily\2017_1_17\References/WellEdge_B11_0_-1.czi,1024,1024,,,,,3500000425,B11,mum,,,,,14334.117,90632.313,8568.85,
,,,,-1,6.5,6.5,,mum,,0,,,,,,ImageFindWellCenter_10x.czexp,,,,,,np.int32,sCMOS_mCherry,,sCMOS,,,,,Hamamatsu,,,D:\Winfried\Production\Daily\2017_1_17\References/WellEdge_G10_-1_0.czi,1024,1024,,,,,3500000425,G10,mum,,,,,56275.0,78560.0,8266.18,
,,,,1,6.5,6.5,,mum,,0,,,,,,ImageFindWellCenter_10x.czexp,,,,,,np.int32,sCMOS_mCherry,,sCMOS,,,,,Hamamatsu,,,D:\Winfried\Production\Daily\2017_1_17\References/WellEdge_G10_1_0.czi,1024,1024,,,,,3500000425,G10,mum,,,,,56275.0,84694.0,8266.18,
,,,,0,6.5,6.5,,mum,,1,,,,,,ImageFindWellCenter_10x.czexp,,,,,,np.int32,sCMOS_mCherry,,sCMOS,,,,,Hamamatsu,,,D:\Winfried\Production\Daily\2017_1_17\References/WellEdge_G10_0_1.czi,1024,1024,,,,,3500000425,G10,mum,,,,,53208.0,81627.0,8266.18,
,,,,0,6.5,6.5,,mum,,-1,,,,,,ImageFindWellCenter_10x.czexp,,,,,,np.int32,sCMOS_mCherry,,sCMOS,,,,,Hamamatsu,,,D:\Winfried\Production\Daily\2017_1_17\References/WellEdge_G10_0_-1.czi,1024,1024,,,,,3500000425,G10,mum,,,,,59342.0,81627.0,8266.18,
,,,,,6.5,6.5,,mum,,,D5_0001,,,,,ScanColonies.czexp,,,,,colony,np.int32,sCMOS_mCherry,,sCMOS,,,,,Hamamatsu,,,D:\Winfried\Production\Daily\2017_1_17\Colonies\D5_0001_x0_y0_z0.czi,1024,1024,,,,,3500000425,D5,mum,,,,,26619.927,36941.122,8471.613,
,,,,,6.5,6.5,,mum,,,D5_0010,,,,,ScanColonies.czexp,,,,,colony,np.int32,sCMOS_mCherry,,sCMOS,,,,,Hamamatsu,,,D:\Winfried\Production\Daily\2017_1_17\Colonies\D5_0010_x0_y0_z0.czi,1024,1024,,,,,3500000425,D5,mum,,,,,27679.205,37187.945,8464.567,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,-1,6.5,6.5,,mum,,0,,,,,,ImageFindWellCenter_10x.czexp,,,,,,np.int32,sCMOS_mCherry,,sCMOS,,,,,Hamamatsu,,,D:\Winfried\Production\Daily\2017_1_17\References/WellEdge_B3_-1_0.czi,1024,1024,,,,,3500000425,B3,mum,,,,,11325.195,15580.481,8584.03,
,,,,1,6.5,6.5,,mum,,0,,,,,,ImageFindWellCenter_10x.czexp,,,,,,np.int32,sCMOS_mCherry,,sCMOS,,,,,Hamamatsu,,,D:\Winfried\Production\Daily\2017_1_17\References/WellEdge_B3_1_0.czi,1024,1024,,,,,3500000425,B3,mum,,,,,11325.195,21714.481,8584.03,
,,,,0,6.5,6.5,,mum,,1,,,,,,ImageFindWellCenter_10x.czexp,,,,,,np.int32,sCMOS_mCherry,,sCMOS,,,,,Hamamatsu,,,D:\Winfried\Production\Daily\2017_1_17\References/WellEdge_B3_0_1.czi,1024,1024,,,,,3500000425,B3,mum,,,,,8258.195,18647.481,8584.03,
,,,,0,6.5,6.5,,mum,,-1,,,,,,ImageFindWellCenter_10x.czexp,,,,,,np.int32,sCMOS_mCherry,,sCMOS,,,,,Hamamatsu,,,D:\Winfried\Production\Daily\2017_1_17\References/WellEdge_B3_0_-1.czi,1024,1024,,,,,3500000425,B3,mum,,,,,14392.195,18647.481,8584.03,
,,,,-1,6.5,6.5,,mum,,0,,,,,,ImageFindWellCenter_10x.czexp,,,,,,np.int32,sCMOS_mCherry,,sCMOS,,,,,Hamamatsu,,,D:\Winfried\Production\Daily\2017_1_17\References/WellEdge_B11_-1_0.czi,1024,1024,,,,,3500000425,B11,mum,,,,,11261.107,87575.149,8586.31,
,,,,1,6.5,6.5,,mum,,0,,,,,,ImageFindWellCenter_10x.czexp,,,,,,np.int32,sCMOS_mCherry,,sCMOS,,,,,Hamamatsu,,,D:\Winfried\Production\Daily\2017_1_17\References/WellEdge_B11_1_0.czi,1024,1024,,,,,3500000425,B11,mum,,,,,11261.107,93709.149,8586.31,
,,,,0,6.5,6.5,,mum,,1,,,,,,ImageFindWellCenter_10x.czexp,,,,,,np.int32,sCMOS_mCherry,,sCMOS,,,,,Hamamatsu,,,D:\Winfried\Production\Daily\2017_1_17\References/WellEdge_B11_0_1.czi,1024,1024,,,,,3500000425,B11,mum,,,,,8194.107,90642.149,8586.31,
,,,,0,6.5,6.5,,mum,,-1,,,,,,ImageFindWellCenter_10x.czexp,,,,,,np.int32,sCMOS_mCherry,,sCMOS,,,,,Hamamatsu,,,D:\Winfried\Production\Daily\2017_1_17\References/WellEdge_B11_0_-1.czi,1024,1024,,,,,3500000425,B11,mum,,,,,14328.107,90642.149,8586.31,
,,,,-1,6.5,6.5,,mum,,0,,,,,,ImageFindWellCenter_10x.czexp,,,,,,np.int32,sCMOS_mCherry,,sCMOS,,,,,Hamamatsu,,,D:\Winfried\Production\Daily\2017_1_17\References/WellEdge_G10_-1_0.czi,1024,1024,,,,,3500000425,G10,mum,,,,,56275.0,78560.0,8275.71,
,,,,1,6.5,6.5,,mum,,0,,,,,,ImageFindWellCenter_10x.czexp,,,,,,np.int32,sCMOS_mCherry,,sCMOS,,,,,Hamamatsu,,,D:\Winfried\Production\Daily\2017_1_17\References/WellEdge_G10_1_0.czi,1024,1024,,,,,3500000425,G10,mum,,,,,56275.0,84694.0,8275.71,
,,,,0,6.5,6.5,,mum,,1,,,,,,ImageFindWellCenter_10x.czexp,,,,,,np.int32,sCMOS_mCherry,,sCMOS,,,,,Hamamatsu,,,D:\Winfried\Production\Daily\2017_1_17\References/WellEdge_G10_0_1.czi,1024,1024,,,,,3500000425,G10,mum,,,,,53208.0,81627.0,8275.71,
,,,,0,6.5,6.5,,mum,,-1,,,,,,ImageFindWellCenter_10x.czexp,,,,,,np.int32,sCMOS_mCherry,,sCMOS,,,,,Hamamatsu,,,D:\Winfried\Production\Daily\2017_1_17\References/WellEdge_G10_0_-1.czi,1024,1024,,,,,3500000425,G10,mum,,,,,59342.0,81627.0,8275.71,
,,,,,6.5,6.5,,mum,,,D5_0004,,,,,ScanColonies.czexp,,,,,colony,np.int32,sCMOS_mCherry,,sCMOS,,,,,Hamamatsu,,,D:\Winfried\Production\Daily\2017_1_17\Colonies\D5_0004_x-597.18_y-597.18_z0.czi,1024,1024,,,,,3500000425,D5,mum,,,,,26558.54,36064.525,8490.094,
,,,,,6.5,6.5,,mum,,,D5_0004,,,,,ScanColonies.czexp,,,,,colony,np.int32,sCMOS_mCherry,,sCMOS,,,,,Hamamatsu,,,D:\Winfried\Production\Daily\2017_1_17\Colonies\D5_0004_x-597.18_y0.0_z0.czi,1024,1024,,,,,3500000425,D5,mum,,,,,27155.72,36064.525,8490.094,
,,,,,6.5,6.5,,mum,,,D5_0004,,,,,ScanColonies.czexp,,,,,colony,np.int32,sCMOS_mCherry,,sCMOS,,,,,Hamamatsu,,,D:\Winfried\Production\Daily\2017_1_17\Colonies\D5_0004_x-597.18_y597.18_z0.czi,1024,1024,,,,,3500000425,D5,mum,,,,,27752.9,36064.525,8490.094,
,,,,,6.5,6.5,,mum,,,D5_0004,,,,,ScanColonies.czexp,,,,,colony,np.int32,sCMOS_mCherry,,sCMOS,,,,,Hamamatsu,,,D:\Winfried\Production\Daily\2017_1_17\Colonies\D5_0004_x0.0_y-597.18_z0.czi,1024,1024,,,,,3500000425,D5,mum,,,,,26558.54,36661.705,8490.094,
,,,,,6.5,6.5,,mum,,,D5_0004,,,,,ScanColonies.czexp,,,,,colony,np.int32,sCMOS_mCherry,,sCMOS,,,,,Hamamatsu,,,D:\Winfried\Production\Daily\2017_1_17\Colonies\D5_0004_x0.0_y0.0_z0.czi,1024,1024,,,,,3500000425,D5,mum,,,,,27155.72,36661.705,8490.094,
,,,,,6.5,6.5,,mum,,,D5_0004,,,,,ScanColonies.czexp,,,,,colony,np.int32,sCMOS_mCherry,,sCMOS,,,,,Hamamatsu,,,D:\Winfried\Production\Daily\2017_1_17\Colonies\D5_0004_x0.0_y597.18_z0.czi,1024,1024,,,,,3500000425,D5,mum,,,,,27752.9,36661.705,8490.094,
,,,,,6.5,6.5,,mum,,,D5_0004,,,,,ScanColonies.czexp,,,,,colony,np.int32,sCMOS_mCherry,,sCMOS,,,,,Hamamatsu,,,D:\Winfried\Production\Daily\2017_1_17\Colonies\D5_0004_x597.18_y-597.18_z0.czi,1024,1024,,,,,3500000425,D5,mum,,,,,26558.54,37258.885,8490.094,
,,,,,6.5,6.5,,mum,,,D5_0004,,,,,ScanColonies.czexp,,,,,colony,np.int32,sCMOS_mCherry,,sCMOS,,,,,Hamamatsu,,,D:\Winfried\Production\Daily\2017_1_17\Colonies\D5_0004_x597.18_y0.0_z0.czi,1024,1024,,,,,3500000425,D5,mum,,,,,27155.72,37258.885,8490.094,
,,,,,6.5,6.5,,mum,,,D5_0004,,,,,ScanColonies.czexp,,,,,colony,np.int32,sCMOS_mCherry,,sCMOS,,,,,Hamamatsu,,,D:\Winfried\Production\Daily\2017_1_17\Colonies\D5_0004_x597.18_y597.18_z0.czi,1024,1024,,,,,3500000425,D5,mum,,,,,27752.9,37258.885,8490.094,
